title,artist,album,cover,file,collection_id
Somewhere Only We Know,Keane,Hopes and Fears,hopes_and_fears_deluxe_edition.jpeg,somewhere_only_we_know.mp3,keane
Everybody's Changing,Keane,The Best Of Keane (Deluxe Edition),the_best_of_keane_deluxe_edition.jpeg,everybodys_changing.mp3,keane
This Is The Last Time,Keane,The Best Of Keane (Deluxe Edition),the_best_of_keane_deluxe_edition.jpeg,this_is_the_last_time.mp3,keane
