title,artist,album,cover,file,collection_id
Creep,Radiohead,Pablo Honey,pablo_honey.jpeg,creep.mp3,radiohead
No Surprises,Radiohead,No Surprises,no_surprises.jpeg,no_surprises.mp3,radiohead
Let Down,Radiohead,OK Computer,ok_computer.jpeg,let_down.mp3,radiohead
