title,artist,album,cover,file
Stressed Out,Twenty One Pilots,Blurryface,blurryface.jpeg,stressed_out.mp3
Heathens,Twenty One Pilots,Heathens,heathens.jpeg,heathens.mp3
Chlorine,Twenty One Pilots,Trench,trench.jpeg,chlorine.mp3
