title,artist,album,cover,file
Livin' On A Prayer,Bon Jovi,Slippery When Wet,slippery_when_wet.jpeg,livin_on_a_prayer.mp3
You Give Love A Bad Name,Bon Jovi,Slippery When Wet,slippery_when_wet.jpeg,you_give_love_a_bad_name.mp3
It's My Life,Bon Jovi,Crush,crush.jpeg,its_my_life.mp3
I'll Be There For You,Bon Jovi,New Jersey,new_jersey_deluxe_edition.jpeg,ill_be_there_for_you.mp3
Never Say Goodbye,Bon Jovi,Slippery When Wet,slippery_when_wet.jpeg,never_say_goodbye.mp3
Always,Bon Jovi,Cross Road,cross_road.jpeg,always.mp3
Bed Of Roses,Bon Jovi,Keep The Faith,keep_the_faith.jpeg,bed_of_roses.mp3
